#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
Singapore|NA|MW510368|SG_EHI_D2/27782Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002352	2013-04-27	2013.319262	2012.066860	2014.453425
NODE_0002353	2013-11-08	2013.852841	2012.997096	2014.453425
NODE_0002354	2014-06-15	2014.453425	2013.815960	2014.453425
Singapore|NA|MW510355|SG_EHI_D2/16273Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
Singapore|NA|MW510438|SG_EHI_D2/52508Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002356	2014-06-15	2014.453425	2013.815960	2014.453425
Singapore|NA|MW510435|SG_EHI_D2/51826Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
Singapore|NA|MW510372|SG_EHI_D2/28204Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002357	2013-11-08	2013.852841	2012.997096	2014.453425
NODE_0002363	2014-06-15	2014.453425	2013.815960	2014.453425
Singapore|NA|MW510371|SG_EHI_D2/28177Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
Singapore|NA|MW510354|SG_EHI_D2/15836Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002365	2014-06-15	2014.453425	2013.815960	2014.453425
Singapore|NA|MW510426|SG_EHI_D2/46558Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
Singapore|NA|MW510400|SG_EHI_D2/33215Y14|Dengue_2|E|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002366	2012-08-10	2012.607041	2010.725159	2014.453425
Singapore|NA|MW512420|SG_EHI_D2/39061Y14|Dengue_2|WG|External|2014-06-15|2014.45205479452	2014-06-15	2014.453425	2014.453425	2014.453425
NODE_0002367	2012-09-15	2012.705822	2010.920226	2014.595419
NODE_0001216	2015-03-06	2015.176263	2013.750469	2016.344008
Singapore|NA|MW510712|SG_EHI_D2/44197Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002369	2015-09-26	2015.736926	2014.582819	2016.454918
NODE_0001218	2017-06-15	2017.453425	2016.510668	2017.453425
Singapore|NA|MW512478|SG_EHI_D2/26420Y17|Dengue_2|WG|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
Singapore|NA|MT252654|SG_EHI_D2/26420Y17|Dengue_2|E|External|2017-06-25|2017.47945205479	2017-06-25	2017.480822	2017.480822	2017.480822
NODE_0002371	2016-03-04	2016.174125	2015.438728	2016.454918
Singapore|NA|MW510713|SG_EHI_D2/50187Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002372	2016-06-15	2016.454918	2015.965104	2016.454918
Singapore|NA|MW510708|SG_EHI_D2/41192Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510711|SG_EHI_D2/43940Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002373	2012-10-21	2012.804426	2011.114636	2014.597360
Singapore|NA|MW510599|SG_EHI_D2/08453Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002374	2012-11-24	2012.896749	2011.296861	2014.598898
Singapore|NA|MW510588|SG_EHI_D2/07376Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002376	2012-12-26	2012.984002	2011.469104	2014.600031
NODE_0001147	2016-06-15	2016.454918	2015.367608	2016.454918
Singapore|NA|MW510650|SG_EHI_D2/16366Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510673|SG_EHI_D2/25293Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002378	2013-01-25	2013.066144	2011.631582	2014.601141
Singapore|NA|MW510710|SG_EHI_D2/42946Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002379	2013-02-22	2013.145006	2011.787319	2014.601857
NODE_0001201	2013-10-13	2013.781174	2012.577386	2015.237473
NODE_0002383	2016-06-15	2016.454918	2014.916493	2016.454918
Singapore|NA|MW510664|SG_EHI_D2/20626Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510646|SG_EHI_D2/14417Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0001203	2014-06-02	2014.417869	2013.422000	2015.553298
Sri_Lanka|NA|MT006149|S130|Dengue_2|WG|External|2018-05-17|2018.37260273973	2018-05-17	2018.373973	2018.373973	2018.373973
NODE_0001204	2014-11-15	2014.873847	2013.987533	2015.810463
Sri_Lanka|NA|MT006172|S038|Dengue_2|WG|External|2018-01-19|2018.04931506849	2018-01-19	2018.050685	2018.050685	2018.050685
NODE_0001205	2015-08-04	2015.591482	2014.695864	2016.430290
Sri_Lanka|NA|MT006167|S028|Dengue_2|WG|External|2017-12-21|2017.9698630137	2017-12-21	2017.971233	2017.971233	2017.971233
Sri_Lanka|NA|MT006168|S030|Dengue_2|WG|External|2018-01-03|2018.00547945205	2018-01-03	2018.006849	2018.006849	2018.006849
NODE_0002390	2015-11-27	2015.906341	2014.343837	2017.404642
NODE_0001209	2017-10-13	2017.782192	2016.838476	2017.782192
Sri_Lanka|NA|MT006136|S003|Dengue_2|WG|External|2017-10-13|2017.78082191781	2017-10-13	2017.782192	2017.782192	2017.782192
Sri_Lanka|NA|MT006164|S263|Dengue_2|WG|External|2018-07-17|2018.5397260274	2018-07-17	2018.541096	2018.541096	2018.541096
NODE_0002394	2017-01-29	2017.077569	2015.741234	2017.913096
Sri_Lanka|NA|MT006177|S054|Dengue_2|WG|External|2018-03-14|2018.19726027397	2018-03-14	2018.198630	2018.198630	2018.198630
Sri_Lanka|NA|MT006143|S106|Dengue_2|WG|External|2018-04-25|2018.31232876712	2018-04-25	2018.313699	2018.313699	2018.313699
NODE_0002400	2013-03-25	2013.229859	2011.566304	2014.977373
NODE_0001141	2015-09-09	2015.689041	2015.275446	2015.689041
China|Zhejiang|KU504490|CHN/ZJ/SX09/15|Dengue_2|E|External|2015-09-09|2015.68767123288	2015-09-09	2015.689041	2015.689041	2015.689041
China|Zhejiang|KU504491|CHN/ZJ/SX10/15|Dengue_2|E|External|2015-09-09|2015.68767123288	2015-09-09	2015.689041	2015.689041	2015.689041
China|Zhejiang|KU504494|CHN/ZJ/SX14/15|Dengue_2|E|External|2015-09-09|2015.68767123288	2015-09-09	2015.689041	2015.689041	2015.689041
Singapore|NA|MW512458|SG_EHI_D2/9637Y16|Dengue_2|WG|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
China|Zhejiang|KU504493|CHN/ZJ/SX13/15|Dengue_2|E|External|2015-09-09|2015.68767123288	2015-09-09	2015.689041	2015.689041	2015.689041
NODE_0002409	2013-04-23	2013.309056	2011.555838	2015.149311
China|Shanghai|MT856312|myseq10|Dengue_2|E|External|2017-07-06|2017.5095890411	2017-07-06	2017.510959	2017.510959	2017.510959
NODE_0002413	2013-05-21	2013.384797	2011.644689	2015.161600
NODE_0001189	2015-11-12	2015.863714	2014.561138	2016.407966
Singapore|NA|MF314189|2016_Singapore_DENV-2_NPHL|Dengue_2|WG|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510671|SG_EHI_D2/23198Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002415	2013-06-15	2013.453675	2011.768854	2015.175199
NODE_0001186	2015-11-12	2015.863707	2014.586807	2016.408510
Singapore|NA|MW510684|SG_EHI_D2/28721Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510694|SG_EHI_D2/31290Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002417	2013-07-09	2013.520018	2011.908176	2015.190459
NODE_0001367	2015-08-12	2015.612630	2014.580506	2016.263984
Singapore|NA|MW510665|SG_EHI_D2/21032Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510585|SG_EHI_D2/07327Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002419	2016-06-15	2016.454918	2015.588114	2016.454918
Singapore|NA|MW510540|SG_EHI_D2/01178Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510539|SG_EHI_D2/01132Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002420	2013-08-02	2013.586114	2012.005149	2015.200214
NODE_0001371	2016-02-23	2016.146175	2015.007308	2016.146175
Singapore|NA|KU948303|2016_Singapore_NUH_MDC_DENV-2_variant|Dengue_2|WG|External|2016-02-23|2016.14520547945	2016-02-23	2016.146175	2016.146175	2016.146175
Singapore|NA|MW510577|SG_EHI_D2/05250Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002422	2013-08-25	2013.647747	2012.114451	2015.212394
NODE_0001110	2015-01-21	2015.056922	2013.721470	2016.275092
Singapore|NA|MW510677|SG_EHI_D2/26032Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002424	2015-08-10	2015.606744	2014.455026	2016.454918
NODE_0002425	2016-06-15	2016.454918	2015.629851	2016.454918
Singapore|NA|MW510679|SG_EHI_D2/26062Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW512459|SG_EHI_D2/28006Y16|Dengue_2|WG|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002426	2015-12-28	2015.990830	2015.198443	2016.454918
NODE_0002427	2016-06-15	2016.454918	2015.880348	2016.454918
Singapore|NA|MW510678|SG_EHI_D2/26031Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510654|SG_EHI_D2/19185Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002428	2016-06-15	2016.454918	2015.880348	2016.454918
Singapore|NA|MW510706|SG_EHI_D2/38581Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510676|SG_EHI_D2/26152Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002429	2013-09-16	2013.709104	2012.227238	2015.220667
Singapore|NA|MW510560|SG_EHI_D2/03350Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002430	2013-10-07	2013.764843	2012.329381	2015.229287
Singapore|NA|MW510554|SG_EHI_D2/02504Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002431	2013-10-27	2013.820327	2012.425609	2015.240793
NODE_0001125	2016-06-15	2016.454918	2015.706634	2016.454918
Singapore|NA|MW510606|SG_EHI_D2/08966Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510569|SG_EHI_D2/04548Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510631|SG_EHI_D2/12831Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002433	2013-11-14	2013.871009	2012.517632	2015.249311
Singapore|NA|MW510622|SG_EHI_D2/10303Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002434	2013-12-02	2013.917934	2012.602447	2015.258077
Singapore|NA|MW510592|SG_EHI_D2/07080Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002435	2013-12-19	2013.964855	2012.686591	2015.266571
Singapore|NA|MW510612|SG_EHI_D2/09600Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002436	2014-01-05	2014.012502	2012.771152	2015.274732
Singapore|NA|MW510561|SG_EHI_D2/03532Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002437	2014-01-19	2014.051973	2012.840153	2015.283960
Singapore|NA|MW510661|SG_EHI_D2/20437Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002438	2014-02-05	2014.096060	2012.911976	2015.295586
NODE_0001120	2016-06-15	2016.454918	2015.363513	2016.454918
Singapore|NA|MW510565|SG_EHI_D2/03006Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510635|SG_EHI_D2/13622Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002440	2014-02-19	2014.136294	2012.982699	2015.303806
Singapore|NA|MW510619|SG_EHI_D2/10000Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002441	2014-03-05	2014.172706	2013.039500	2015.316164
NODE_0001200	2016-06-15	2016.454918	2015.383298	2016.454918
Singapore|NA|MW510628|SG_EHI_D2/12847Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510641|SG_EHI_D2/13212Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002443	2014-03-18	2014.210155	2013.099582	2015.328139
NODE_0001162	2016-06-15	2016.454918	2015.393185	2016.454918
Singapore|NA|MW510660|SG_EHI_D2/18982Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510669|SG_EHI_D2/22693Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002447	2014-03-31	2014.246086	2013.162428	2015.336486
Singapore|NA|MW510605|SG_EHI_D2/08983Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002448	2014-04-12	2014.277444	2013.214630	2015.345268
Singapore|NA|MW510645|SG_EHI_D2/14379Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002449	2014-04-22	2014.306716	2013.259356	2015.358761
NODE_0001338	2016-06-15	2016.454918	2016.120853	2016.454918
Singapore|NA|MW510682|SG_EHI_D2/27733Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510704|SG_EHI_D2/35471Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510696|SG_EHI_D2/31756Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510697|SG_EHI_D2/33479Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW512460|SG_EHI_D2/43649Y16|Dengue_2|WG|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
Singapore|NA|MW510700|SG_EHI_D2/34638Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002451	2014-05-03	2014.336339	2013.322626	2015.370131
Singapore|NA|MW510603|SG_EHI_D2/08978Y16|Dengue_2|E|External|2016-06-15|2016.45205479452	2016-06-15	2016.454918	2016.454918	2016.454918
NODE_0002452	2014-05-13	2014.363701	2013.377346	2015.370305
NODE_0001372	2015-01-11	2015.028562	2014.125174	2016.070831
Sri_Lanka|NA|MN083215|195_DENV2|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
Sri_Lanka|NA|MN083227|99_DENV2|Dengue_2|E|External|2018-01-15|2018.03835616438	2018-01-15	2018.039726	2018.039726	2018.039726
Sri_Lanka|NA|MN083234|48_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
NODE_0001379	2015-12-26	2015.984618	2015.145043	2016.919917
Sri_Lanka|NA|MN083219|27_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
China|Shanghai|MT856327|myseq12|Dengue_2|E|External|2017-08-06|2017.59452054795	2017-08-06	2017.595890	2017.595890	2017.595890
NODE_0001404	2016-03-06	2016.178852	2015.289425	2017.058558
Sri_Lanka|NA|MN083237|23_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
Sri_Lanka|NA|MN083233|44_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
NODE_0001423	2015-10-10	2015.775321	2014.930530	2016.847330
Sri_Lanka|NA|MN083231|18_DENV2|Dengue_2|E|External|2018-01-15|2018.03835616438	2018-01-15	2018.039726	2018.039726	2018.039726
NODE_0001424	2016-11-14	2016.869424	2015.970774	2017.663591
Sri_Lanka|NA|MT006145|S113|Dengue_2|WG|External|2018-04-30|2018.32602739726	2018-04-30	2018.327397	2018.327397	2018.327397
China|Shanghai|MT856315|myseq30|Dengue_2|E|External|2018-02-09|2018.10684931507	2018-02-09	2018.108219	2018.108219	2018.108219
NODE_0001388	2016-06-04	2016.424914	2015.499839	2017.192030
Sri_Lanka|NA|MT006184|S081|Dengue_2|WG|External|2018-04-01|2018.24657534247	2018-04-01	2018.247945	2018.247945	2018.247945
Sri_Lanka|NA|MT006181|S073|Dengue_2|WG|External|2018-03-29|2018.23835616438	2018-03-29	2018.239726	2018.239726	2018.239726
NODE_0001390	2017-06-04	2017.423288	2016.779166	2017.423288
Singapore|NA|MW512477|SG_EHI_D2/23127Y17|Dengue_2|WG|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
Singapore|NA|MT252651|SG_EHI_D2/23127Y17|Dengue_2|E|External|2017-06-04|2017.42191780822	2017-06-04	2017.423288	2017.423288	2017.423288
NODE_0001405	2016-06-19	2016.466086	2015.589867	2017.130415
Sri_Lanka|NA|MN577547|N-252|Dengue_2|WG|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
China|NA|MK587780|GZHaizhu82/2017|Dengue_2|E|External|2017-07-12|2017.52602739726	2017-07-12	2017.527397	2017.527397	2017.527397
NODE_0002465	2017-10-15	2017.787671	2016.709905	2017.787671
Sri_Lanka|NA|MN083229|126_DENV2|Dengue_2|E|External|2017-10-15|2017.78630136986	2017-10-15	2017.787671	2017.787671	2017.787671
Sri_Lanka|NA|MN083214|144_DENV2|Dengue_2|E|External|2017-10-15|2017.78630136986	2017-10-15	2017.787671	2017.787671	2017.787671
NODE_0001409	2016-01-29	2016.077733	2015.092096	2017.222142
Sri_Lanka|NA|MT006162|S025|Dengue_2|WG|External|2017-12-13|2017.94794520548	2017-12-13	2017.949315	2017.949315	2017.949315
NODE_0001410	2017-01-27	2017.071405	2016.206260	2017.733599
Sri_Lanka|NA|MT006153|S017|Dengue_2|WG|External|2017-11-12|2017.86301369863	2017-11-12	2017.864384	2017.864384	2017.864384
NODE_0001411	2017-09-07	2017.684844	2017.009772	2017.993694
Sri_Lanka|NA|MT006173|S039|Dengue_2|WG|External|2018-01-22|2018.05753424658	2018-01-22	2018.058904	2018.058904	2018.058904
Sri_Lanka|NA|MT006180|S072|Dengue_2|WG|External|2018-03-28|2018.23561643836	2018-03-28	2018.236986	2018.236986	2018.236986
NODE_0001412	2016-05-04	2016.341228	2015.340414	2017.185777
Sri_Lanka|NA|LC312197||Dengue_2|E|External|2017-06-30|2017.49315068493	2017-06-30	2017.494521	2017.494521	2017.494521
NODE_0001413	2017-03-19	2017.211631	2016.540433	2017.300000
China|Guangdong_Province|MN018341|D17025|Dengue_2|WG|External|2017-04-20|2017.29863013699	2017-04-20	2017.300000	2017.300000	2017.300000
NODE_0002471	2017-06-15	2017.453425	2016.974031	2017.453425
China|NA|MG840617|D2/China/GDfs/D17025/2017_Maldives_|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
China|NA|MH827548|D2/China/GDfs/GD17025/2017_Maldives_|Dengue_2|WG|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0001392	2016-03-01	2016.165472	2015.415555	2016.890482
Sri_Lanka|NA|MT006186|S094|Dengue_2|WG|External|2018-04-09|2018.26849315068	2018-04-09	2018.269863	2018.269863	2018.269863
Sri_Lanka|NA|MT006179|S069|Dengue_2|WG|External|2018-03-26|2018.2301369863	2018-03-26	2018.231507	2018.231507	2018.231507
Sri_Lanka|NA|MK579860|SLUNC2017.05|Dengue_2|E|External|2017-01-11|2017.02739726027	2017-01-11	2017.028767	2017.028767	2017.028767
Sri_Lanka|NA|MT006141|S010|Dengue_2|WG|External|2017-11-01|2017.83287671233	2017-11-01	2017.834247	2017.834247	2017.834247
NODE_0001400	2018-07-18	2018.543836	2017.529817	2018.543836
Sri_Lanka|NA|MT006165|S264|Dengue_2|WG|External|2018-07-18|2018.54246575342	2018-07-18	2018.543836	2018.543836	2018.543836
China|Henan|MW365269|HN2019/188|Dengue_2|E|External|2019-08-24|2019.64383561644	2019-08-24	2019.645205	2019.645205	2019.645205
NODE_0002474	2016-08-26	2016.651824	2015.909315	2017.355729
NODE_0001398	2017-10-09	2017.772163	2016.992335	2017.875342
Sri_Lanka|NA|MT006150|S015|Dengue_2|WG|External|2017-11-16|2017.87397260274	2017-11-16	2017.875342	2017.875342	2017.875342
Sri_Lanka|NA|MT006178|S056|Dengue_2|WG|External|2018-03-15|2018.2	2018-03-15	2018.201370	2018.201370	2018.201370
NODE_0002476	2017-06-15	2017.453425	2016.698526	2017.453425
Sri_Lanka|NA|MN083235|5_DENV2|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
Sri_Lanka|NA|MT006140|S008|Dengue_2|WG|External|2017-10-31|2017.8301369863	2017-10-31	2017.831507	2017.831507	2017.831507
NODE_0003321	2015-04-15	2015.287032	2014.026864	2016.635838
NODE_0001381	2017-01-07	2017.016636	2016.193122	2017.286301
Sri_Lanka|NA|MN083211|118_DENV2|Dengue_2|E|External|2017-09-15|2017.70410958904	2017-09-15	2017.705479	2017.705479	2017.705479
Sri_Lanka|NA|MN083218|264_DENV2|Dengue_2|E|External|2017-04-15|2017.28493150685	2017-04-15	2017.286301	2017.286301	2017.286301
NODE_0002461	2017-06-15	2017.453425	2016.827591	2017.453425
Sri_Lanka|NA|MN083240|218_DENV2|Dengue_2|E|External|2017-11-15|2017.87123287671	2017-11-15	2017.872603	2017.872603	2017.872603
Sri_Lanka|NA|MN577545|CSF1|Dengue_2|WG|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0003324	2015-07-19	2015.545248	2014.356727	2016.813951
NODE_0001418	2017-06-15	2017.453425	2016.615927	2017.453425
Sri_Lanka|NA|MT006171|S037|Dengue_2|WG|External|2018-01-19|2018.04931506849	2018-01-19	2018.050685	2018.050685	2018.050685
Sri_Lanka|NA|MN083226|98_DENV2|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
Sri_Lanka|NA|LC312196||Dengue_2|E|External|2017-06-26|2017.48219178082	2017-06-26	2017.483562	2017.483562	2017.483562
NODE_0003326	2015-10-13	2015.783037	2014.748458	2016.881519
Sri_Lanka|NA|MN083223|86_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
NODE_0003327	2015-12-29	2015.991884	2015.125937	2016.900459
Sri_Lanka|NA|MN083228|11_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
NODE_0003328	2016-03-05	2016.175158	2015.452961	2016.911467
Sri_Lanka|NA|MN083220|40_DENV2|Dengue_2|E|External|2017-07-15|2017.53424657534	2017-07-15	2017.535616	2017.535616	2017.535616
NODE_0003329	2016-05-06	2016.345645	2015.700466	2016.984973
NODE_0001375	2017-08-15	2017.620548	2016.887887	2017.620548
Sri_Lanka|NA|MN083230|131_DENV2|Dengue_2|E|External|2018-01-15|2018.03835616438	2018-01-15	2018.039726	2018.039726	2018.039726
Sri_Lanka|NA|MN083236|90_DENV2|Dengue_2|E|External|2017-08-15|2017.61917808219	2017-08-15	2017.620548	2017.620548	2017.620548
NODE_0002477	2016-07-06	2016.511870	2015.972966	2016.984973
NODE_0001387	2017-08-17	2017.625589	2016.897216	2017.836986
Sri_Lanka|NA|MT006148|S013|Dengue_2|WG|External|2017-11-02|2017.83561643836	2017-11-02	2017.836986	2017.836986	2017.836986
Sri_Lanka|NA|MT006175|S042|Dengue_2|WG|External|2018-01-30|2018.07945205479	2018-01-30	2018.080822	2018.080822	2018.080822
NODE_0002479	2016-09-10	2016.692084	2016.192649	2016.984973
Sri_Lanka|NA|MK579858|SLUNC2016.03|Dengue_2|E|External|2016-12-26|2016.98356164384	2016-12-26	2016.984973	2016.984973	2016.984973
NODE_0002480	2016-11-15	2016.873768	2016.456969	2016.990437
Sri_Lanka|NA|MK579859|SLUNC2017.04|Dengue_2|E|External|2016-12-28|2016.98904109589	2016-12-28	2016.990437	2016.990437	2016.990437
NODE_0002481	2016-12-27	2016.987960	2016.372480	2017.453425
China|NA|OP684213|DENV-2/CN/HZ19-676/2019|Dengue_2|WG|External|2019-11-14|2019.86849315069	2019-11-14	2019.869863	2019.869863	2019.869863
NODE_0002482	2017-01-12	2017.031469	2016.510767	2017.453425
Sri_Lanka|NA|OM978278|F-014|Dengue_2|Partial|External|2020-02-05|2020.09589041096	2020-02-05	2020.096995	2020.096995	2020.096995
NODE_0002483	2017-02-23	2017.147758	2016.725188	2017.453425
China|NA|MH010622|D2/Zhejiang/17-41/2017|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0002484	2017-04-05	2017.258262	2016.875003	2017.535616
